anchor_id,anchor_name,anchor_category,anchor_subcategory,address_or_intersection,latitude,longitude,zip_code,source_name,source_url,retrieval_date,confidence_level,relevance_to_under5,relevance_to_parent_caregiver,relevance_to_hgl,duplicate_of_school_layer,duplicate_of_competitor_layer,notes
OLD-1,Union Square Park,Community centers,Community centers,,40.7359,-73.9911,10003,Existing local family anchor data,local repo public/data/hgl_family_anchors.geojson,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Existing public-context anchor carried forward.
FA-V5-2-0002,SoHo,Museums / culture,attraction,,40.72288,-73.9987505,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/158809984,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2013,Batsheva,Family retail / grocery,clothes,167 Elizabeth Street,40.7209596,-73.9949504,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13078873401,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2014,The Guan Gong Temple of U.S.A.,Community centers,place_of_worship,,40.7187434,-73.9918994,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13081334154,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2015,Sweet Pickle Books,Family retail / grocery,books,47 Orchard Street,40.7164085,-73.9912406,10002,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13095285102,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2016,Midtown Dental Group,Pediatric / health,dentist,,40.7444987,-73.9885151,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13237771486,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2017,Studio6 Gallery,Museums / culture,gallery,106 Rivington Street,40.7200689,-73.9879624,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13241423684,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2018,Teatro LATEA,Museums / culture,theatre,107 Suffolk Street,40.719061,-73.9862353,10002,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13241471002,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2019,Kamwo Herbal Pharmacy,Pediatric / health,pharmacy,211 Grand Street,40.7188168,-73.9962236,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13293554104,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2020,Ansonia Pharmacy,Pediatric / health,pharmacy,,40.734929,-73.9983834,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13307068140,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2021,West 9 Finest Deli,Family retail / grocery,convenience,,40.7339375,-73.9987539,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13308433525,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2022,6 Ave Deli & Grill,Family retail / grocery,convenience,434 6th Avenue,40.7346266,-73.9986064,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13311273317,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2023,Grand Street Healing Project,Family retail / grocery,baby_goods,,40.7154658,-73.963363,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13374718788,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2024,Stòffa,Family retail / grocery,clothes,125 Grand Street,40.7205122,-74.0002914,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13391591362,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2025,Elisa,Family retail / grocery,clothes,403 Broome Street,40.7208192,-73.997904,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13391591363,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2026,Modern Citizen,Family retail / grocery,clothes,251 Centre Street,40.720562,-73.9980321,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13391591365,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2027,Schott,Family retail / grocery,clothes,32 Howard Street,40.7196996,-74.0007617,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13401793873,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2028,Jack Shainman Gallery,Museums / culture,gallery,46 Lafayette,40.7161164,-74.0029281,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13414765843,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2029,Mount Sinai Doctors,Pediatric / health,clinic,,40.7474623,-73.9818396,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13417058190,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2030,Charlot Abhors A Void,Family retail / grocery,clothes,244 Canal Street,40.7180281,-74.0003812,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13448974901,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2031,Surrender Dorothy,Family retail / grocery,clothes,13 West 17th Street,40.738464,-73.9930251,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13449035201,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2032,Gotham Footcare,Pediatric / health,doctors,"501 5th Avenue, Suite 506",40.7530219,-73.9807816,10017,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13452381421,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2033,Toothology,Pediatric / health,dentist,42 Broadway,40.7104855,-73.9674014,11249,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13501835074,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2034,Cotopaxi,Family retail / grocery,clothes,76 North 6th Street,40.7189789,-73.9614447,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13508133917,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2035,East Village Prescription Center,Pediatric / health,pharmacy,,40.7236034,-73.985494,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13523128973,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2036,Holographic Studios NYC,Museums / culture,gallery,172 East 2nd Street,40.7226517,-73.9846926,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13527284801,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2037,Alien Life,Family retail / grocery,convenience,42 Avenue A,40.7237526,-73.9850223,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13527372235,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2038,Bueno East Mart,Family retail / grocery,convenience,36 Avenue A,40.7235052,-73.9852022,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13530139920,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2039,Heavenly Market,Family retail / grocery,convenience,,40.7471261,-73.9714099,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13534848846,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2040,7-Eleven,Family retail / grocery,convenience,673 8th Avenue,40.7577599,-73.9896478,10036,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13577410520,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2041,Stuyvesant Cove,Transit / corridors,station,,40.7319845,-73.9728883,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13591653062,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2042,Corlears Hook,Transit / corridors,station,,40.7101483,-73.9792323,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13591695298,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2043,NYC Dentistry Center,Pediatric / health,dentist,6 East 45th Street,40.7549069,-73.9789233,10017,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13596597822,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2044,Taste Of Delicatessen,Family retail / grocery,convenience,,40.7076904,-74.013863,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13618352951,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2045,Zohramp,Museums / culture,attraction,,40.7177752,-73.9859295,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13640015393,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2046,Carrie Bradshaw’s flat,Museums / culture,attraction,,40.7353668,-74.0038577,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13652214675,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2047,Little Market NYC,Family retail / grocery,clothes,,40.7264205,-73.9961529,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13652583460,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2048,Century 21 NYC,Family retail / grocery,clothes,,40.710401,-74.0106372,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13652996013,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2049,Canal Projects NY,Museums / culture,gallery,351 Canal St,40.720925,-74.0035477,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13682816483,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2050,125 Newbury,Museums / culture,gallery,395 Broadway,40.7185831,-74.0027752,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13682884531,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2051,Noble Dental Studio,Pediatric / health,dentist,222 West 14th Street,40.738977,-74.0013047,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13683130755,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2052,Cristin Tierney,Museums / culture,gallery,49 Walker St,40.7189299,-74.003573,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13685610944,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2053,Rockefeller Outpatient Pavilion,Pediatric / health,clinic,160 East 53rd Street,40.7577675,-73.9698649,10022,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13703645672,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2054,Billy Reid,Family retail / grocery,clothes,94 Charles Street,40.7346201,-74.0044294,10014,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13711074401,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2055,Aldi,Family retail / grocery,supermarket,,40.7576749,-73.9904029,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13731188444,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2056,New Museum,Museums / culture,museum,235 Bowery,40.7223463,-73.9928406,10002,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13732385972,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2057,America Gourmet Food,Family retail / grocery,convenience,,40.7472565,-73.9898675,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740004133,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2058,Target,Family retail / grocery,supermarket,,40.7456462,-73.9979513,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740064020,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2059,City Gourmet Market,Family retail / grocery,convenience,,40.7476516,-73.996545,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740094844,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2060,Unnamed public anchor,Parks / playgrounds,playground,,40.742142,-74.0103006,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740286728,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2061,Intimissimi,Family retail / grocery,clothes,,40.7413138,-74.0066971,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740325209,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2062,Lululemon,Family retail / grocery,clothes,,40.7413373,-74.0067415,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740325211,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2063,Gucci,Family retail / grocery,clothes,,40.7409101,-74.0057313,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13740325213,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2064,Paradigm Health Inc,Pediatric / health,doctors,,40.7150788,-73.9989329,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13746128579,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2065,Yu & Me Books,Family retail / grocery,books,,40.7151377,-73.9995161,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13746145187,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2066,Metro Acres Market,Family retail / grocery,convenience,,40.7157459,-73.9871127,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13746155619,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2067,Lidl,Family retail / grocery,supermarket,,40.7163202,-73.9863289,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13746155620,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2068,Freeman Alley - Graffiti,Museums / culture,attraction,,40.7219314,-73.992486,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13746289643,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2069,American Mime Theatre,Museums / culture,theatre,,40.7447196,-73.9928397,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13746369402,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2070,Nike,Family retail / grocery,clothes,,40.7131011,-74.0153024,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13755928645,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2071,Lemon Tree Gourmet Deli,Family retail / grocery,convenience,,40.7223596,-74.0040088,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756128199,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2072,Reiss,Family retail / grocery,clothes,,40.7241773,-74.002034,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756128200,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2073,Eileen Fisher,Family retail / grocery,clothes,,40.7242917,-74.0019548,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756162801,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2074,Anthropologie,Family retail / grocery,clothes,,40.7243587,-74.0022846,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756162802,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2075,Sorrel Sky Gallery,Museums / culture,gallery,,40.7250274,-74.0013175,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756162803,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2076,DOORS,Family retail / grocery,clothes,,40.7251433,-74.0012198,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756162805,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2077,Scavolini,Museums / culture,gallery,,40.7252369,-74.0011425,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756162806,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2078,Franklin Bowles Galleries,Museums / culture,gallery,,40.7252899,-74.0011056,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756162807,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2079,Faherty,Family retail / grocery,clothes,,40.7341235,-74.0044791,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13756238633,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2080,"Toys ""Я""",Family retail / grocery,toys,,40.7506562,-73.9885377,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13764066022,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2081,Dr. Ditzell Psychiatry,Pediatric / health,clinic,,40.7072186,-74.0123243,10006,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13767269602,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2082,FDNY Fire Zone,Family retail / grocery,toys,,40.7591258,-73.9800884,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13781030757,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2083,elégance,Family retail / grocery,clothes,,40.7497997,-73.9926671,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13781153307,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2084,Rag & Bone,Family retail / grocery,clothes,,40.7514835,-73.9948689,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13781224125,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2085,East 34th Street/Midtown,Transit / corridors,station,,40.7439373,-73.9707115,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13824799758,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2086,Yamadaya,Family retail / grocery,convenience,224 5th Avenue,40.7438258,-73.9881625,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13831157458,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2087,Pace University Library,Libraries,library,,40.7109276,-74.0064673,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13831361112,2026-06-11,Medium,Medium-High,High,Early literacy and children programming context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2088,Manhattan Restorative Health Sciences,Pediatric / health,clinic,295 Madison Avenue,40.7516196,-73.979812,10017,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13838030028,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2089,Goop,Family retail / grocery,clothes,,40.7263474,-73.9938198,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13849505863,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2090,Guest In Residence,Family retail / grocery,clothes,,40.7263912,-73.9939144,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13849505864,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2091,EV Pharmacy,Pediatric / health,pharmacy,699 East 6th Street,40.7234797,-73.9789845,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13852820951,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2092,Hashi Market,Family retail / grocery,supermarket,108 West 39th Street,40.753086,-73.9861377,10018,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13878618128,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2093,NYC Dentistry Center,Pediatric / health,dentist,6 E,40.7549534,-73.9789034,10017,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13887959303,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2094,Hauteline,Family retail / grocery,clothes,95 Orchard Street,40.7184628,-73.9902528,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13894536802,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2095,Nur Grocery,Family retail / grocery,convenience,,40.7231543,-73.976917,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13899988342,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2096,iGirl,Family retail / grocery,clothes,166 Orchard Street,40.7212093,-73.9885411,10002,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13905092501,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2097,New York Convenience,Family retail / grocery,convenience,,40.7076277,-74.0128299,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13910013868,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2098,Sakura Market,Family retail / grocery,convenience,2 Park Avenue,40.7461155,-73.9823609,10016,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/13929633727,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2099,Gay Street,Museums / culture,attraction,,40.7336111,-74.000518,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/5672001,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2100,Bryant Park,Parks / playgrounds,park,Between 40th and 42nd Streets at 6th Avenue,40.7537508,-73.9835384,10018,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22727025,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2101,Madison Square Park,Parks / playgrounds,park,11 Madison Avenue,40.7421868,-73.987872,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22899286,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2102,Washington Square Park,Parks / playgrounds,park,,40.7308885,-73.9975932,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22899302,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2103,Dr. Gertrude B. Kelly Playground,Parks / playgrounds,park,,40.7416557,-74.0020105,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22900913,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2104,Chelsea Park,Parks / playgrounds,park,,40.7499194,-74.0006702,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22900959,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
